zipcode,price,sqft_lot,lat,long,avg_income,total_pop,state
98199,1300000.0,7680,47.6418,-122.392,195778.45884413313,11420,WA
98023,190000.0,10458,47.3262,-122.342,72238.51267137515,24070,WA
98125,456200.0,7733,47.7148,-122.282,89057.8125,21760,WA
98023,225000.0,8470,47.3054,-122.371,72238.51267137515,24070,WA
98074,2000000.0,21064,47.6092,-122.073,236032.49211356463,12680,WA
98052,740000.0,15091,47.6649,-122.135,167832.9569093611,33650,WA
98108,467000.0,5511,47.5575,-122.3,68213.53082465973,12490,WA
98177,385000.0,7554,47.7057,-122.36,184445.60229445505,10460,WA
98119,670000.0,4763,47.646,-122.362,190293.7363437728,13730,WA
98118,500000.0,5760,47.55,-122.272,82306.18225612205,24910,WA
98155,352450.0,6000,47.7564,-122.316,100578.83333333331,18000,WA
98059,669888.0,7591,47.5302,-122.147,115617.237743806,18970,WA
98008,405000.0,7300,47.6016,-122.123,156355.4321966693,12610,WA
98007,518000.0,8000,47.5874,-122.136,108932.47041420118,13520,WA
98178,280000.0,6288,47.5101,-122.259,68004.76550680786,13220,WA
98029,435000.0,2375,47.5531,-121.996,169932.61834319527,13520,WA
98022,314950.0,9732,47.1923,-122.014,85594.3294329433,11110,WA
98038,209900.0,3003,47.3491,-122.02,109980.16119032858,16130,WA
98052,630000.0,31705,47.6471,-122.03,167832.9569093611,33650,WA
98052,442000.0,12688,47.6304,-122.097,167832.9569093611,33650,WA
98166,340000.0,13440,47.4619,-122.344,108241.8439716312,11280,WA
98031,230000.0,6956,47.4233,-122.198,66077.30182176268,20310,WA
98011,495200.0,22120,47.7642,-122.195,111194.55782312925,13230,WA
98075,900000.0,6745,47.6016,-122.074,240569.3245778612,10660,WA
98117,265000.0,4600,47.6916,-122.362,141307.04301075268,18600,WA
98072,489500.0,65558,47.7621,-122.127,161856.97211155377,12550,WA
98023,335000.0,44866,47.3273,-122.37,72238.51267137515,24070,WA
98011,585000.0,12700,47.7445,-122.214,111194.55782312925,13230,WA
98118,800000.0,7200,47.5591,-122.267,82306.18225612205,24910,WA
98022,379500.0,53578,47.2041,-122.021,85594.3294329433,11110,WA
98008,475000.0,8000,47.6175,-122.118,156355.4321966693,12610,WA
98008,520000.0,8800,47.6096,-122.132,156355.4321966693,12610,WA
98075,515000.0,4338,47.5962,-122.015,240569.3245778612,10660,WA
98103,577500.0,5515,47.6912,-122.334,126559.61222477816,30430,WA
98031,269900.0,9672,47.4149,-122.181,66077.30182176268,20310,WA
98106,329000.0,5952,47.5292,-122.362,73720.44241037375,13110,WA
98122,458500.0,1920,47.6117,-122.301,114665.09046052632,24320,WA
98075,890000.0,11171,47.5849,-122.051,240569.3245778612,10660,WA
98038,361500.0,7334,47.3528,-122.041,109980.16119032858,16130,WA
98004,2535000.0,10626,47.624,-122.221,334922.6645435244,18840,WA
98034,325000.0,8374,47.7282,-122.225,123401.29716981133,25440,WA
98109,1850000.0,6000,47.6353,-122.353,157746.25126646404,19740,WA
98004,945000.0,13367,47.6237,-122.21,334922.6645435244,18840,WA
98042,370000.0,4244,47.3705,-122.131,85926.3877028181,23420,WA
98065,320000.0,7111,47.5261,-121.826,162574.9271137026,6860,WA
98053,450000.0,4908,47.7196,-122.024,207522.1335992024,10030,WA
98075,800000.0,18303,47.5981,-122.03,240569.3245778612,10660,WA
98117,676000.0,3825,47.6786,-122.389,141307.04301075268,18600,WA
98102,1272500.0,5000,47.6279,-122.315,153812.87655050206,16930,WA
98028,290000.0,7980,47.7713,-122.265,119463.84615384616,11700,WA
98003,158000.0,8925,47.3294,-122.331,57296.97102721686,22780,WA
98133,379950.0,9389,47.7771,-122.339,77434.52474469757,25460,WA
98053,583000.0,4000,47.6876,-122.038,207522.1335992024,10030,WA
98056,150000.0,5700,47.498,-122.17,96429.90444069702,17790,WA
98042,261500.0,6992,47.3574,-122.158,85926.3877028181,23420,WA
98198,278000.0,3777,47.3617,-122.308,68652.78372591006,18680,WA
98052,555000.0,7140,47.691,-122.113,167832.9569093611,33650,WA
98133,355000.0,8173,47.7439,-122.333,77434.52474469757,25460,WA
98008,375000.0,6650,47.6011,-122.124,156355.4321966693,12610,WA
98118,227000.0,12681,47.5294,-122.279,82306.18225612205,24910,WA
98022,335000.0,103672,47.1647,-121.973,85594.3294329433,11110,WA
98177,680000.0,23900,47.7506,-122.372,184445.60229445505,10460,WA
98105,686500.0,5025,47.6701,-122.288,167435.148792813,17810,WA
98072,410000.0,26642,47.7422,-122.097,161856.97211155377,12550,WA
98033,425000.0,13300,47.6996,-122.203,246130.3803803804,19980,WA
98074,562500.0,7549,47.6187,-122.044,236032.49211356463,12680,WA
98056,345000.0,6976,47.4807,-122.182,96429.90444069702,17790,WA
98006,627500.0,11500,47.5609,-122.15,195929.04411764705,19040,WA
98024,355000.0,36300,47.5719,-121.914,152393.75,2560,WA
98038,335000.0,5876,47.3779,-122.045,109980.16119032858,16130,WA
98118,350000.0,4228,47.5488,-122.287,82306.18225612205,24910,WA
98053,590000.0,58370,47.6718,-122.044,207522.1335992024,10030,WA
98023,252000.0,6788,47.2887,-122.351,72238.51267137515,24070,WA
98040,1295000.0,9270,47.5708,-122.212,348292.80632411066,12650,WA
98119,705000.0,5001,47.6438,-122.373,190293.7363437728,13730,WA
98052,498000.0,8400,47.6574,-122.128,167832.9569093611,33650,WA
98133,312500.0,7227,47.7288,-122.331,77434.52474469757,25460,WA
98198,260000.0,5375,47.4169,-122.316,68652.78372591006,18680,WA
98042,209950.0,9600,47.3643,-122.111,85926.3877028181,23420,WA
98006,610000.0,10402,47.5676,-122.177,195929.04411764705,19040,WA
98107,500000.0,7100,47.6725,-122.396,118844.46366782006,17340,WA
98125,850000.0,7050,47.7076,-122.276,89057.8125,21760,WA
98006,689000.0,11700,47.5606,-122.184,195929.04411764705,19040,WA
98008,470000.0,4680,47.6234,-122.113,156355.4321966693,12610,WA
98056,640000.0,5175,47.516,-122.203,96429.90444069702,17790,WA
98146,290000.0,7200,47.497,-122.369,80281.9345661451,14060,WA
98003,258500.0,9000,47.3186,-122.331,57296.97102721686,22780,WA
98004,1100000.0,7597,47.5816,-122.197,334922.6645435244,18840,WA
98053,420000.0,22320,47.6441,-121.96,207522.1335992024,10030,WA
98198,230000.0,9083,47.4116,-122.293,68652.78372591006,18680,WA
98038,252000.0,6865,47.3639,-122.048,109980.16119032858,16130,WA
98028,515000.0,4506,47.7353,-122.222,119463.84615384616,11700,WA
98107,425000.0,4635,47.675,-122.393,118844.46366782006,17340,WA
98126,575000.0,2320,47.5723,-122.376,103219.01944209637,11830,WA
98117,390000.0,5160,47.6823,-122.388,141307.04301075268,18600,WA
98033,561500.0,9800,47.6657,-122.178,246130.3803803804,19980,WA
98112,1350000.0,3728,47.643,-122.299,331925.1974723539,12660,WA
98115,835000.0,7830,47.6938,-122.31,143828.72378243867,28130,WA
98168,245000.0,15000,47.4956,-122.321,54356.1190738699,18140,WA
98027,475200.0,3980,47.5317,-122.047,156580.6170355466,14910,WA
98117,425000.0,5024,47.6833,-122.395,141307.04301075268,18600,WA
98178,218000.0,7755,47.4947,-122.233,68004.76550680786,13220,WA
98056,600000.0,6536,47.5232,-122.191,96429.90444069702,17790,WA
98008,545000.0,7210,47.6342,-122.117,156355.4321966693,12610,WA
98004,2408000.0,23250,47.623,-122.218,334922.6645435244,18840,WA
98118,460000.0,5050,47.5376,-122.292,82306.18225612205,24910,WA
98116,425000.0,6413,47.573,-122.395,134899.4215938303,15560,WA
98006,455000.0,8360,47.5766,-122.147,195929.04411764705,19040,WA
98001,313100.0,12821,47.353,-122.272,76875.8559622196,16940,WA
98027,780000.0,59863,47.4846,-122.067,156580.6170355466,14910,WA
98031,345500.0,9682,47.4106,-122.204,66077.30182176268,20310,WA
98031,243000.0,8034,47.4135,-122.18,66077.30182176268,20310,WA
98034,670000.0,9600,47.7139,-122.223,123401.29716981133,25440,WA
98019,325000.0,7560,47.7451,-121.98,131883.04195804195,5720,WA
98178,281000.0,12500,47.4833,-122.237,68004.76550680786,13220,WA
98108,130000.0,5100,47.5231,-122.332,68213.53082465973,12490,WA
98038,340000.0,9798,47.3817,-122.023,109980.16119032858,16130,WA
98059,485000.0,51396,47.4777,-122.1,115617.237743806,18970,WA
98072,642860.0,6398,47.7685,-122.159,161856.97211155377,12550,WA
98112,747000.0,4800,47.6207,-122.295,331925.1974723539,12660,WA
98133,559950.0,7200,47.7317,-122.354,77434.52474469757,25460,WA
98108,577288.0,7200,47.5688,-122.317,68213.53082465973,12490,WA
98117,575000.0,2726,47.6815,-122.359,141307.04301075268,18600,WA
98118,287000.0,6000,47.5238,-122.287,82306.18225612205,24910,WA
98033,1149000.0,9889,47.6853,-122.204,246130.3803803804,19980,WA
98168,335000.0,8900,47.51,-122.323,54356.1190738699,18140,WA
98056,375000.0,12500,47.5403,-122.175,96429.90444069702,17790,WA
98125,325000.0,14823,47.7322,-122.3,89057.8125,21760,WA
98059,530000.0,220414,47.5041,-122.102,115617.237743806,18970,WA
98032,287000.0,7081,47.3669,-122.288,59395.632444696545,17630,WA
98023,320000.0,7000,47.3079,-122.341,72238.51267137515,24070,WA
98065,425000.0,4400,47.5381,-121.888,162574.9271137026,6860,WA
98117,550000.0,6009,47.693,-122.383,141307.04301075268,18600,WA
98023,135000.0,8450,47.328,-122.337,72238.51267137515,24070,WA
98144,695000.0,5687,47.5776,-122.289,109619.07340553548,16620,WA
98006,975000.0,9648,47.5586,-122.134,195929.04411764705,19040,WA
98198,210000.0,28710,47.405,-122.288,68652.78372591006,18680,WA
98125,518000.0,8768,47.7085,-122.283,89057.8125,21760,WA
98125,335500.0,6780,47.7156,-122.291,89057.8125,21760,WA
98126,750000.0,7020,47.571,-122.374,103219.01944209637,11830,WA
98006,515000.0,12000,47.569,-122.175,195929.04411764705,19040,WA
98055,344500.0,5453,47.4632,-122.209,67556.14320585842,12290,WA
98118,470000.0,6723,47.5514,-122.266,82306.18225612205,24910,WA
98008,606150.0,9848,47.6208,-122.099,156355.4321966693,12610,WA
98002,292000.0,7712,47.2842,-122.198,50171.24925283921,16730,WA
98092,450000.0,426452,47.2485,-122.101,82218.24655095683,22470,WA
98126,429000.0,5043,47.5339,-122.372,103219.01944209637,11830,WA
98053,765000.0,38119,47.6698,-122.044,207522.1335992024,10030,WA
98107,425000.0,2500,47.6729,-122.383,118844.46366782006,17340,WA
98059,505000.0,5340,47.4911,-122.138,115617.237743806,18970,WA
98008,544950.0,7371,47.6059,-122.121,156355.4321966693,12610,WA
98126,382000.0,4840,47.5487,-122.376,103219.01944209637,11830,WA
98014,475000.0,25157,47.695,-121.915,130497.25274725274,3640,WA
98034,355000.0,4790,47.7253,-122.164,123401.29716981133,25440,WA
98034,410000.0,9000,47.7306,-122.233,123401.29716981133,25440,WA
98144,450000.0,5008,47.5958,-122.299,109619.07340553548,16620,WA
98125,565000.0,9066,47.7302,-122.291,89057.8125,21760,WA
98115,529100.0,6528,47.694,-122.29,143828.72378243867,28130,WA
98065,452500.0,6454,47.5381,-121.89,162574.9271137026,6860,WA
98003,245000.0,8000,47.3467,-122.304,57296.97102721686,22780,WA
98117,415000.0,2550,47.6783,-122.383,141307.04301075268,18600,WA
98074,610000.0,15899,47.6242,-122.04,236032.49211356463,12680,WA
98178,363500.0,9702,47.4973,-122.268,68004.76550680786,13220,WA
98052,510000.0,12630,47.6301,-122.107,167832.9569093611,33650,WA
98053,650000.0,28298,47.6314,-121.968,207522.1335992024,10030,WA
98058,290000.0,9015,47.4357,-122.168,82944.60465116278,21500,WA
98178,170000.0,6750,47.4984,-122.24,68004.76550680786,13220,WA
98122,510000.0,5280,47.6168,-122.303,114665.09046052632,24320,WA
98053,2280000.0,307752,47.6675,-121.986,207522.1335992024,10030,WA
98003,316000.0,7379,47.3432,-122.316,57296.97102721686,22780,WA
98029,690000.0,13463,47.5627,-122.018,169932.61834319527,13520,WA
98056,199950.0,5200,47.4924,-122.174,96429.90444069702,17790,WA
98178,207000.0,7740,47.4906,-122.244,68004.76550680786,13220,WA
98058,449950.0,8400,47.4513,-122.128,82944.60465116278,21500,WA
98059,361550.0,257875,47.4655,-122.072,115617.237743806,18970,WA
98077,824000.0,57538,47.7711,-122.041,228530.64516129033,6200,WA
98008,537000.0,10050,47.6345,-122.123,156355.4321966693,12610,WA
98040,838400.0,9525,47.5631,-122.219,348292.80632411066,12650,WA
98126,225000.0,4758,47.5176,-122.376,103219.01944209637,11830,WA
98106,329900.0,5198,47.5514,-122.357,73720.44241037375,13110,WA
98065,282500.0,34925,47.5305,-121.841,162574.9271137026,6860,WA
98042,229950.0,11960,47.3279,-122.136,85926.3877028181,23420,WA
98125,500000.0,12059,47.7228,-122.314,89057.8125,21760,WA
98125,495000.0,6557,47.7032,-122.286,89057.8125,21760,WA
98198,149500.0,9450,47.3592,-122.315,68652.78372591006,18680,WA
98005,726000.0,10033,47.6375,-122.173,190921.91510365249,10130,WA
98075,899000.0,10295,47.5933,-121.982,240569.3245778612,10660,WA
98056,317000.0,8925,47.5124,-122.165,96429.90444069702,17790,WA
98199,395000.0,3000,47.6544,-122.386,195778.45884413313,11420,WA
98058,360000.0,6740,47.4296,-122.185,82944.60465116278,21500,WA
98029,570000.0,6738,47.5714,-122.005,169932.61834319527,13520,WA
98042,320000.0,5000,47.3772,-122.127,85926.3877028181,23420,WA
98058,320000.0,30185,47.4118,-122.089,82944.60465116278,21500,WA
98042,268000.0,4564,47.369,-122.126,85926.3877028181,23420,WA
98108,191000.0,3400,47.5269,-122.314,68213.53082465973,12490,WA
98126,400000.0,7440,47.5285,-122.372,103219.01944209637,11830,WA
98107,515000.0,5000,47.6699,-122.369,118844.46366782006,17340,WA
98065,610000.0,9010,47.531,-121.86,162574.9271137026,6860,WA
98115,538000.0,3060,47.6821,-122.308,143828.72378243867,28130,WA
98065,432000.0,4036,47.5335,-121.869,162574.9271137026,6860,WA
98055,335000.0,8592,47.4383,-122.193,67556.14320585842,12290,WA
98133,302000.0,8642,47.7617,-122.335,77434.52474469757,25460,WA
98039,787500.0,9382,47.6353,-122.232,1174179.87012987,1540,WA
98133,420000.0,7055,47.718,-122.355,77434.52474469757,25460,WA
98014,560000.0,216493,47.702,-121.892,130497.25274725274,3640,WA
98029,535000.0,6634,47.5759,-122.012,169932.61834319527,13520,WA
98106,310000.0,6771,47.5237,-122.353,73720.44241037375,13110,WA
98144,760000.0,5250,47.5798,-122.294,109619.07340553548,16620,WA
98055,242500.0,1905,47.4331,-122.195,67556.14320585842,12290,WA
98119,1313000.0,7200,47.6366,-122.362,190293.7363437728,13730,WA
98055,235000.0,7153,47.4815,-122.226,67556.14320585842,12290,WA
98007,598780.0,12160,47.5911,-122.133,108932.47041420118,13520,WA
98045,433200.0,16200,47.4848,-121.698,128982.49678249678,7770,WA
98056,343000.0,9920,47.5454,-122.192,96429.90444069702,17790,WA
98033,145000.0,8125,47.6836,-122.174,246130.3803803804,19980,WA
98058,291970.0,21727,47.446,-122.175,82944.60465116278,21500,WA
98146,599950.0,7910,47.5085,-122.385,80281.9345661451,14060,WA
98004,1749000.0,22710,47.6295,-122.217,334922.6645435244,18840,WA
98004,870000.0,11000,47.595,-122.203,334922.6645435244,18840,WA
98038,323000.0,9083,47.3511,-122.058,109980.16119032858,16130,WA
98075,727000.0,9703,47.5962,-122.018,240569.3245778612,10660,WA
98001,166000.0,17332,47.2972,-122.267,76875.8559622196,16940,WA
98155,450000.0,12204,47.7675,-122.277,100578.83333333331,18000,WA
98072,400000.0,23100,47.7735,-122.133,161856.97211155377,12550,WA
98072,599000.0,23100,47.7735,-122.133,161856.97211155377,12550,WA
98001,165000.0,19200,47.2756,-122.27,76875.8559622196,16940,WA
98168,229000.0,7408,47.5094,-122.31,54356.1190738699,18140,WA
98155,305000.0,7500,47.7553,-122.283,100578.83333333331,18000,WA
98116,930000.0,4446,47.5852,-122.391,134899.4215938303,15560,WA
98007,542000.0,15985,47.6205,-122.141,108932.47041420118,13520,WA
98010,214000.0,9147,47.3127,-122.002,113159.4982078853,2790,WA
98033,718000.0,7200,47.6946,-122.211,246130.3803803804,19980,WA
98103,349000.0,1002,47.698,-122.349,126559.61222477816,30430,WA
98031,305000.0,8000,47.4024,-122.216,66077.30182176268,20310,WA
98122,498000.0,2640,47.6036,-122.305,114665.09046052632,24320,WA
98092,799950.0,196817,47.2642,-122.187,82218.24655095683,22470,WA
98052,737000.0,7800,47.6842,-122.155,167832.9569093611,33650,WA
98075,860000.0,10005,47.5953,-122.039,240569.3245778612,10660,WA
98042,339950.0,34041,47.3546,-122.081,85926.3877028181,23420,WA
98031,249000.0,7673,47.4034,-122.178,66077.30182176268,20310,WA
98126,370000.0,5525,47.5322,-122.379,103219.01944209637,11830,WA
98040,725000.0,12262,47.5755,-122.216,348292.80632411066,12650,WA
98059,529000.0,91476,47.479,-122.153,115617.237743806,18970,WA
98198,310000.0,8100,47.3581,-122.317,68652.78372591006,18680,WA
98058,315000.0,9163,47.4362,-122.165,82944.60465116278,21500,WA
98119,1300000.0,4160,47.63,-122.363,190293.7363437728,13730,WA
98059,435000.0,12744,47.483,-122.164,115617.237743806,18970,WA
98056,350000.0,10800,47.5107,-122.172,96429.90444069702,17790,WA
98055,240000.0,7800,47.4804,-122.229,67556.14320585842,12290,WA
98116,410000.0,3750,47.5725,-122.383,134899.4215938303,15560,WA
98059,430000.0,5249,47.4916,-122.162,115617.237743806,18970,WA
98034,446000.0,8375,47.7174,-122.236,123401.29716981133,25440,WA
98045,240000.0,9760,47.4648,-121.757,128982.49678249678,7770,WA
98027,595000.0,35736,47.4703,-122.015,156580.6170355466,14910,WA
98042,215150.0,4770,47.3654,-122.082,85926.3877028181,23420,WA
98178,319950.0,5824,47.507,-122.242,68004.76550680786,13220,WA
98070,385000.0,9912,47.3731,-122.43,115425.5009107468,5490,WA
98042,280000.0,6700,47.3618,-122.074,85926.3877028181,23420,WA
98034,399950.0,7300,47.7153,-122.211,123401.29716981133,25440,WA
98001,132500.0,10500,47.32,-122.278,76875.8559622196,16940,WA
98126,399950.0,2856,47.5671,-122.37,103219.01944209637,11830,WA
98133,290000.0,6800,47.7282,-122.337,77434.52474469757,25460,WA
98004,860000.0,8592,47.6066,-122.192,334922.6645435244,18840,WA
98040,3100000.0,15682,47.5552,-122.231,348292.80632411066,12650,WA
98178,245000.0,7200,47.5015,-122.262,68004.76550680786,13220,WA
98178,255000.0,7980,47.5068,-122.259,68004.76550680786,13220,WA
98155,310000.0,7200,47.7703,-122.312,100578.83333333331,18000,WA
98155,299000.0,8100,47.7763,-122.305,100578.83333333331,18000,WA
98029,575000.0,5508,47.5719,-122.007,169932.61834319527,13520,WA
98133,284000.0,8214,47.7401,-122.348,77434.52474469757,25460,WA
98115,840000.0,4800,47.6726,-122.294,143828.72378243867,28130,WA
98034,442573.0,7567,47.7314,-122.225,123401.29716981133,25440,WA
98115,560000.0,7028,47.6948,-122.322,143828.72378243867,28130,WA
98136,485000.0,4160,47.5421,-122.388,142535.06787330317,8840,WA
98033,472500.0,8536,47.6775,-122.18,246130.3803803804,19980,WA
98004,1610000.0,25807,47.5951,-122.206,334922.6645435244,18840,WA
98105,808000.0,4600,47.6617,-122.289,167435.148792813,17810,WA
98011,398000.0,16001,47.7663,-122.201,111194.55782312925,13230,WA
98059,340000.0,6000,47.4837,-122.138,115617.237743806,18970,WA
98108,380000.0,4000,47.5462,-122.32,68213.53082465973,12490,WA
98168,235000.0,6173,47.5042,-122.329,54356.1190738699,18140,WA
98034,400000.0,9900,47.7167,-122.233,123401.29716981133,25440,WA
98006,582000.0,12335,47.5681,-122.128,195929.04411764705,19040,WA
98168,209000.0,6120,47.4989,-122.317,54356.1190738699,18140,WA
98058,335000.0,7700,47.46,-122.174,82944.60465116278,21500,WA
98146,285950.0,7120,47.5122,-122.374,80281.9345661451,14060,WA
98027,645000.0,52476,47.4553,-121.987,156580.6170355466,14910,WA
98014,312000.0,7500,47.6499,-121.916,130497.25274725274,3640,WA
98075,663000.0,59677,47.5828,-122.044,240569.3245778612,10660,WA
98056,443950.0,36000,47.5217,-122.182,96429.90444069702,17790,WA
98126,315000.0,5750,47.5523,-122.372,103219.01944209637,11830,WA
98058,302200.0,10396,47.4497,-122.168,82944.60465116278,21500,WA
98033,770000.0,2658,47.6528,-122.203,246130.3803803804,19980,WA
98058,374950.0,8160,47.4483,-122.129,82944.60465116278,21500,WA
98023,330000.0,7557,47.3079,-122.393,72238.51267137515,24070,WA
98106,230000.0,7020,47.5404,-122.352,73720.44241037375,13110,WA
98115,967000.0,7250,47.6961,-122.316,143828.72378243867,28130,WA
98144,536500.0,3515,47.591,-122.293,109619.07340553548,16620,WA
98106,315000.0,4240,47.5305,-122.353,73720.44241037375,13110,WA
98117,626000.0,4240,47.6768,-122.367,141307.04301075268,18600,WA
98034,334009.0,9305,47.7183,-122.213,123401.29716981133,25440,WA
98107,429000.0,5000,47.6715,-122.365,118844.46366782006,17340,WA
98072,818000.0,44431,47.7467,-122.132,161856.97211155377,12550,WA
98042,326000.0,6342,47.3461,-122.152,85926.3877028181,23420,WA
98106,310000.0,5000,47.5453,-122.363,73720.44241037375,13110,WA
98177,525000.0,7680,47.7193,-122.361,184445.60229445505,10460,WA
98055,350000.0,4400,47.4735,-122.189,67556.14320585842,12290,WA
98074,936000.0,8897,47.6484,-122.08,236032.49211356463,12680,WA
98166,226000.0,7200,47.4527,-122.352,108241.8439716312,11280,WA
98105,1250000.0,4798,47.669,-122.282,167435.148792813,17810,WA
98022,428000.0,507038,47.2303,-121.936,85594.3294329433,11110,WA
98133,329932.0,5040,47.7112,-122.357,77434.52474469757,25460,WA
98133,539000.0,5040,47.7112,-122.357,77434.52474469757,25460,WA
98023,275000.0,7700,47.3155,-122.365,72238.51267137515,24070,WA
98045,590000.0,35010,47.4816,-121.714,128982.49678249678,7770,WA
98053,782000.0,24604,47.6772,-122.056,207522.1335992024,10030,WA
98027,575000.0,9603,47.5348,-122.053,156580.6170355466,14910,WA
98133,509000.0,9315,47.7484,-122.353,77434.52474469757,25460,WA
98001,290000.0,13300,47.353,-122.294,76875.8559622196,16940,WA
98133,305240.0,9000,47.7352,-122.337,77434.52474469757,25460,WA
98126,555000.0,4976,47.573,-122.38,103219.01944209637,11830,WA
98058,317000.0,8228,47.4658,-122.172,82944.60465116278,21500,WA
98074,430000.0,5040,47.6312,-122.061,236032.49211356463,12680,WA
98116,850000.0,4144,47.5934,-122.39,134899.4215938303,15560,WA
98155,469000.0,10659,47.7643,-122.273,100578.83333333331,18000,WA
98168,327200.0,8425,47.4831,-122.296,54356.1190738699,18140,WA
98198,835000.0,12523,47.3571,-122.324,68652.78372591006,18680,WA
98042,360000.0,13445,47.374,-122.125,85926.3877028181,23420,WA
98178,372000.0,8658,47.5072,-122.257,68004.76550680786,13220,WA
98034,453000.0,11484,47.7277,-122.185,123401.29716981133,25440,WA
98188,275000.0,11317,47.4594,-122.279,55292.0763022744,13630,WA
98133,475000.0,7260,47.7399,-122.332,77434.52474469757,25460,WA
98031,310000.0,9720,47.3969,-122.205,66077.30182176268,20310,WA
98188,173000.0,8460,47.4413,-122.277,55292.0763022744,13630,WA
98045,313500.0,94960,47.481,-121.788,128982.49678249678,7770,WA
98126,345000.0,1489,47.549,-122.372,103219.01944209637,11830,WA
98177,436000.0,10200,47.7598,-122.359,184445.60229445505,10460,WA
98168,244500.0,14500,47.4989,-122.329,54356.1190738699,18140,WA
98001,206000.0,9800,47.3063,-122.27,76875.8559622196,16940,WA
98052,890000.0,9158,47.7065,-122.13,167832.9569093611,33650,WA
98092,329950.0,8874,47.2654,-122.217,82218.24655095683,22470,WA
98092,250000.0,286355,47.2558,-122.122,82218.24655095683,22470,WA
98022,246000.0,203861,47.2507,-122.039,85594.3294329433,11110,WA
98072,440000.0,19747,47.7685,-122.162,161856.97211155377,12550,WA
98072,395000.0,8117,47.7344,-122.173,161856.97211155377,12550,WA
98118,305000.0,5150,47.5514,-122.284,82306.18225612205,24910,WA
98003,160000.0,8682,47.2729,-122.299,57296.97102721686,22780,WA
98003,269000.0,8682,47.2729,-122.299,57296.97102721686,22780,WA
98023,169500.0,10023,47.2869,-122.36,72238.51267137515,24070,WA
98155,690500.0,8920,47.7397,-122.316,100578.83333333331,18000,WA
98177,245560.0,9693,47.7775,-122.365,184445.60229445505,10460,WA
98023,345000.0,13498,47.3148,-122.35,72238.51267137515,24070,WA
98056,383000.0,19607,47.5067,-122.197,96429.90444069702,17790,WA
98144,388500.0,944,47.5997,-122.312,109619.07340553548,16620,WA
98003,250000.0,8548,47.3179,-122.33,57296.97102721686,22780,WA
98042,455500.0,19000,47.3837,-122.158,85926.3877028181,23420,WA
98004,672000.0,8573,47.6088,-122.193,334922.6645435244,18840,WA
98055,550000.0,128502,47.4345,-122.198,67556.14320585842,12290,WA
98008,487000.0,12632,47.6371,-122.123,156355.4321966693,12610,WA
98059,291375.0,6233,47.4887,-122.15,115617.237743806,18970,WA
98133,225000.0,15850,47.7411,-122.347,77434.52474469757,25460,WA
98075,519950.0,10200,47.5814,-122.003,240569.3245778612,10660,WA
98002,250000.0,8400,47.3099,-122.206,50171.24925283921,16730,WA
98119,614950.0,2400,47.6333,-122.362,190293.7363437728,13730,WA
98052,599500.0,10260,47.6801,-122.114,167832.9569093611,33650,WA
98177,625000.0,13660,47.7658,-122.37,184445.60229445505,10460,WA
98168,248500.0,10064,47.4913,-122.318,54356.1190738699,18140,WA
98105,469950.0,4200,47.6677,-122.321,167435.148792813,17810,WA
98033,525000.0,10956,47.6746,-122.164,246130.3803803804,19980,WA
98146,787500.0,6928,47.5101,-122.391,80281.9345661451,14060,WA
98001,485000.0,15935,47.3528,-122.267,76875.8559622196,16940,WA
98118,310000.0,5379,47.5324,-122.272,82306.18225612205,24910,WA
98118,280000.0,7919,47.5164,-122.267,82306.18225612205,24910,WA
98072,200000.0,42966,47.7617,-122.11,161856.97211155377,12550,WA
98055,490000.0,7363,47.4473,-122.205,67556.14320585842,12290,WA
98023,146000.0,4770,47.3038,-122.362,72238.51267137515,24070,WA
98001,500000.0,25474,47.3296,-122.256,76875.8559622196,16940,WA
98058,242500.0,7380,47.4516,-122.175,82944.60465116278,21500,WA
98125,324950.0,7288,47.7287,-122.311,89057.8125,21760,WA
98056,231500.0,7615,47.49,-122.191,96429.90444069702,17790,WA
98023,300000.0,9827,47.3058,-122.394,72238.51267137515,24070,WA
98045,545000.0,50595,47.4736,-121.731,128982.49678249678,7770,WA
98133,350000.0,8583,47.7451,-122.339,77434.52474469757,25460,WA
98052,467100.0,8645,47.6651,-122.151,167832.9569093611,33650,WA
98032,180000.0,8500,47.3717,-122.297,59395.632444696545,17630,WA
98144,749000.0,5000,47.5828,-122.291,109619.07340553548,16620,WA
98023,245000.0,11593,47.2984,-122.385,72238.51267137515,24070,WA
98031,260000.0,7350,47.3943,-122.196,66077.30182176268,20310,WA
98117,490000.0,2940,47.6911,-122.392,141307.04301075268,18600,WA
98075,565000.0,4602,47.5895,-122.019,240569.3245778612,10660,WA
98058,330000.0,7490,47.4406,-122.139,82944.60465116278,21500,WA
98056,295000.0,7575,47.5139,-122.187,96429.90444069702,17790,WA
98115,725000.0,6000,47.6754,-122.325,143828.72378243867,28130,WA
98007,1135000.0,10602,47.6591,-122.147,108932.47041420118,13520,WA
98177,680000.0,6300,47.7065,-122.37,184445.60229445505,10460,WA
98177,490000.0,9300,47.7032,-122.371,184445.60229445505,10460,WA
98117,635000.0,6985,47.686,-122.374,141307.04301075268,18600,WA
98022,750000.0,715690,47.1622,-121.971,85594.3294329433,11110,WA
98023,330000.0,8098,47.3126,-122.346,72238.51267137515,24070,WA
98106,270000.0,1189,47.5218,-122.358,73720.44241037375,13110,WA
